Program Stream,Province/Territory,Employer,Address,Occupation,Code,Job Title,Incorporate Status,Approved LMIAs,Approved Positions,Quarter
   Low Wage,British Columbia,MADE IN INDIA RESTAURANT INC.,"Kelowna, BC V1W 3P6",6322-Cooks,6322,Cooks,Corporation,1.0,2.0,4
   Low Wage,British Columbia,Madras Masala Grill Ltd.,"Kamloops, BC V2C 3M2","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,1.0,4
   Low Wage,British Columbia,Mahanakorn Food Corporation,"North Vancouver, BC V7M 3K7",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Maharaja Catering Ltd.,"Surrey, BC V3W 1R1",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Maharaja in Mission Restaurant Ltd.,"Mission, BC V2V 1G5",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Main Bodega Inc.,"Vancouver, BC V6A 2W1",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Malak Supermarket Ltd,"Burnaby, BC V3N 3M4","6622-Store shelf stockers, clerks and order fillers",6622,"Store shelf stockers, clerks and order fillers",Unknown,1.0,1.0,4
   Low Wage,British Columbia,Malik Trading INC,"Delta, BC V4C 6M1",1241-Administrative assistants,1241,Administrative assistants,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Manav Developments Inc.,"DELTA, BC V4M 1W3",1241-Administrative assistants,1241,Administrative assistants,Unknown,1.0,1.0,4
   Low Wage,British Columbia,MANN RESTAURANTS CORPORATION,"Surrey, BC V3S 8X3",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,8.0,4
   Low Wage,British Columbia,Maplewall Walls & Ceilings Ltd,"Surrey, BC V3R 7Z9",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,1.0,2.0,4
   Low Wage,British Columbia,MARINA BAY ACADEMY LTD,"West Vancouver, BC V7W 2S1",4214-Early childhood educators and assistants,4214,Early childhood educators and assistants,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Martens & Sons Contracting Ltd,"Vanderhoof, BC V0J 3A0",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,7.0,4
   Low Wage,British Columbia,Marutama Food Services Ltd.,"Vancouver, BC V6G 2J6",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Massoud Holdings Ltd.,"Enderby, BC V0E 1V0","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,1.0,4
   Low Wage,British Columbia,Master Daddy's Food Inc.,"Vancouver, BC V6A 1T7",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Master Dental Solution Ltd.,"Vancouver, BC V6A 0H1","3223-Dental technologists, technicians and laboratory assistants",3223,"Dental technologists, technicians and laboratory assistants",Unknown,1.0,1.0,4
   Low Wage,British Columbia,Maxim's Bakery Ltd.,"Vancouver, BC V6A 1X6",6332-Bakers,6332,Bakers,Unknown,1.0,1.0,4
   Low Wage,British Columbia,MAYDA RESTAURANTS LTD.,"Richmond, BC V6X 4J7",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,4
   Low Wage,British Columbia,MBK Holdings Ltd.,"Kamloops, BC V1S 1J2","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,2.0,4
   Low Wage,British Columbia,McT&T Foods LTD,"Kelowna, BC V1X 6B4","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,7.0,63.0,4
   Low Wage,British Columbia,Men's Living Room Barber Inc.,"Vancouver, BC V5Y 1E6",6341-Hairstylists and barbers,6341,Hairstylists and barbers,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Menya Kouji Enterprises Inc.,"Burnaby, BC V5J 5H7",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Menya Kouji Enterprises Inc.,"Burnaby, BC V5J 5H7",6322-Cooks,6322,Cooks,Unknown,2.0,3.0,4
   Low Wage,British Columbia,Merit Kitchens,"Surrey, BC V3W 3H8",9437-Woodworking machine operators,9437,Woodworking machine operators,Unknown,1.0,1.0,4
   Low Wage,British Columbia,METRO 1 MEATS & TANDOORI TAKE AWAY LTD.,"Surrey, BC V3W 4G1",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,4
   Low Wage,British Columbia,Metropolis Chicken Foods Inc.,"Burnaby, BC V5H 4P1",6311-Food service supervisors,6311,Food service supervisors,Unknown,2.0,2.0,4
   Low Wage,British Columbia,Metropolis Holdings (2012) Ltd,"Surrey, BC V4P 2J4",1241-Administrative assistants,1241,Administrative assistants,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Mex-Can Distribution Inc.,"Lake Country, BC V4V 1P5",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Mi Casa Mexicana cuisine Corp.,"Vancouver, BC V6J 3H4",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,2.0,4
   Low Wage,British Columbia,Mickey and Panda Education Ltd,"North Vancouver, BC V7L 3J4",4214-Early childhood educators and assistants,4214,Early childhood educators and assistants,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Mimora Holding Inc.,"Vancouver, BC V6G 1C3",6332-Bakers,6332,Bakers,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Mini Hoang Gia Grill Ltd,"kamloops, BC V2C 5R9",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Mini Hoang Gia Grill Ltd,"kamloops, BC V2C 5R9",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,4
   Low Wage,British Columbia,MIRAK FOODS LTD,"Vancouver, BC V6E 1C6",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Mirch Masala Restaurant Inc.,"Delta, BC V4C 6S3",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Mirch Masala Restaurant Inc.,"Delta, BC V4C 6S3",6513-Food and beverage servers,6513,Food and beverage servers,Unknown,1.0,1.0,4
   Low Wage,British Columbia,MN Hair Group Ltd,"Langley, BC V2Y 1N5",6341-Hairstylists and barbers,6341,Hairstylists and barbers,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Moda Lash Boutique Inc,"Vancouver, BC V6K 1R1","6562-Estheticians, electrologists and related occupations",6562,"Estheticians, electrologists and related occupations",Unknown,1.0,1.0,4
   Low Wage,British Columbia,Momo Sushi Café Ltd.,"Kelowna, BC V1Y 6N6",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Momo Sushi Mission Kelowna Ltd.,"Kelowna, BC V1Y 1W3",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Monarch Floor and Window Coverings Inc.,"Burnaby, BC V5C 4L8",7295-Floor covering installers,7295,Floor covering installers,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Moon Holdings #2 Ltd.,"Vancouver, BC V6Z 3G4",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,4
   Low Wage,British Columbia,MOON HOLDINGS #4 LTD,"Vancouver, BC V5Y 3X2",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Mount Washington Pacific ULC,"Mount Washington, BC V9N 5N3","5254-Program leaders and instructors in recreation, sport and fitness",5254,"Program leaders and instructors in recreation, sport and fitness",Unknown,3.0,6.0,4
   Low Wage,British Columbia,Moxie's Restaurant Limited Partnership,"Vancouver, BC V6J 4S5",6322-Cooks,6322,Cooks,Unknown,1.0,4.0,4
   Low Wage,British Columbia,MR.Bro Enterprise Ltd,"Richmond, BC V6X 4B3",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Mr.Red cafe inc,"Vancouver, BC V6K 2G3",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Mt Seymour Resorts Ltd,"North Vancouver, BC V7G 1L3","5254-Program leaders and instructors in recreation, sport and fitness",5254,"Program leaders and instructors in recreation, sport and fitness",Unknown,5.0,10.0,4
   Low Wage,British Columbia,N/P PIZZA LTD DBA  Newton Pizza,"SURREY, BC V4P 1H5",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Nagoya Sushi,"Surrey, BC V3R 3W7",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,4
   Low Wage,British Columbia,NANAIMO JOE'S ENTERPRISES LTD.,"NANAIMO, BC V9T 1W1",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,4
   Low Wage,British Columbia,Nasi B Investments Ltd.,"Surrey, BC V4A 5A4",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Natural Life Nutrition Inc,"Burnaby, BC V5J 0G7",1221-Administrative officers,1221,Administrative officers,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Natural Life Nutrition Inc,"Burnaby, BC V5J 0G7",2211-Chemical technologists and technicians,2211,Chemical technologists and technicians,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Navraj Fashion Ltd,"Surrey, BC V3W 1R1",6211-Retail sales supervisors,6211,Retail sales supervisors,Unknown,1.0,1.0,4
   Low Wage,British Columbia,NESTERS TACOS LA CANTINA INC.,"Whistler, BC V8E 0X1",6322-Cooks,6322,Cooks,Unknown,1.0,4.0,4
   Low Wage,British Columbia,New Beginnings Early Learning Ltd.,"Vancouver, BC V6J 1Z6",4214-Early childhood educators and assistants,4214,Early childhood educators and assistants,Unknown,1.0,1.0,4
   Low Wage,British Columbia,New Happy Hair Cut & Beauty Parlour Ltd.,"Delta, BC V4C 6R6",6341-Hairstylists and barbers,6341,Hairstylists and barbers,Unknown,1.0,1.0,4
   Low Wage,British Columbia,New Hourin Ramen Inc.,"Vancouver, BC V6E 1C2",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,4
   Low Wage,British Columbia,New Life Kitchen Cabinets Ltd,"Surrey, BC V3W 2C1",7441-Residential and commercial installers and servicers,7441,Residential and commercial installers and servicers,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Newsteps Immigration Solutions Inc,"Surrey, BC V3W 3A8",1241-Administrative assistants,1241,Administrative assistants,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Newton Pizza House Ltd,"Surrey, BC V3W 4C9",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Newton rebar service Ltd,"Surrey, BC V3T 3W8",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,1.0,2.0,4
   Low Wage,British Columbia,Next Level Fitness Ltd.,"Surrey, BC V3W 2W3",6211-Retail sales supervisors,6211,Retail sales supervisors,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Nexways Trading Ltd.,"Tsawwassen, BC V4M 0B2","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,1.0,4
   Low Wage,British Columbia,Nguyen Foods Limited,"Burnaby, BC V5J 1H1",6513-Food and beverage servers,6513,Food and beverage servers,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Nicola Foods Ltd,"Kitimat, BC V8C 1T6",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,4
   Low Wage,British Columbia,"Nippon Trends Food Service Canada, Inc.","Richmond, BC V6V 0B7",2211-Chemical technologists and technicians,2211,Chemical technologists and technicians,Unknown,1.0,1.0,4
   Low Wage,British Columbia,NOAISYS IMMIGRATION INC.,"Delta, BC V4C 0E1",1311-Accounting technicians and bookkeepers,1311,Accounting technicians and bookkeepers,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Nohproblem Consulting,"Vancouver, BC V6A 1X3",1241-Administrative assistants,1241,Administrative assistants,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Noir Food Services Ltd.,"Smithers, BC V0J 2N0",6311-Food service supervisors,6311,Food service supervisors,Unknown,2.0,2.0,4
   Low Wage,British Columbia,Noir Food Services Ltd.,"Smithers, BC V0J 2N0",6321-Chefs,6321,Chefs,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Noir Food Services Ltd.,"Smithers, BC V0J 2N0",6322-Cooks,6322,Cooks,Unknown,6.0,8.0,4
   Low Wage,British Columbia,Noir Food Services Ltd.,"Smithers, BC V0J 2N0",6513-Food and beverage servers,6513,Food and beverage servers,Unknown,4.0,7.0,4
   Low Wage,British Columbia,Nolex Enterprises Ltd.,"Port Coquitlam, BC V3B 5Y9",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,4
   Low Wage,British Columbia,North American Flour Mills Inc,"Surrey, BC V3Z 0Y8","9617-Labourers in food, beverage and associated products processing",9617,"Labourers in food, beverage and associated products processing",Unknown,1.0,1.0,4
   Low Wage,British Columbia,NORTH ROAD TRADING LTD.,"Richmond, BC V6X 4C4",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Northland at Grouse,"North Vancouver, BC V7R 4K9","5254-Program leaders and instructors in recreation, sport and fitness",5254,"Program leaders and instructors in recreation, sport and fitness",Unknown,2.0,2.0,4
   Low Wage,British Columbia,Northland Properties Corporation,"Vancouver, BC V6J 4S5",6311-Food service supervisors,6311,Food service supervisors,Unknown,21.0,25.0,4
   Low Wage,British Columbia,Northland Properties Corporation,"Vancouver, BC V6J 4S5",6315-Cleaning supervisors,6315,Cleaning supervisors,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Northland Properties Corporation,"Vancouver, BC V6J 4S5",6322-Cooks,6322,Cooks,Unknown,42.0,52.0,4
   Low Wage,British Columbia,Northland Properties Corporation,"Vancouver, BC V6J 4S5",6511-Maîtres d'hôtel and hosts/hostesses,6511,Maîtres d'hôtel and hosts/hostesses,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Northland Properties Corporation,"Vancouver, BC V6J 4S5",6513-Food and beverage servers,6513,Food and beverage servers,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Northland Properties Corporation,"Vancouver, BC V6J 4S5",6525-Hotel front desk clerks,6525,Hotel front desk clerks,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Northland Properties Corporation,"Vancouver, BC V6J 4S5",6731-Light duty cleaners,6731,Light duty cleaners,Unknown,1.0,2.0,4
   Low Wage,British Columbia,NOVACOS BUILDING SERVICES GROUP BC LTD.,"Surrey, BC V3X 0K5",6731-Light duty cleaners,6731,Light duty cleaners,Unknown,1.0,3.0,4
   Low Wage,British Columbia,NUBA RESTAURANT GROUP,"Vancouver, BC V6B 1H7",6311-Food service supervisors,6311,Food service supervisors,Unknown,2.0,2.0,4
   Low Wage,British Columbia,NUBA RESTAURANT GROUP,"Vancouver, BC V6B 1H7",6322-Cooks,6322,Cooks,Unknown,2.0,2.0,4
   Low Wage,British Columbia,NVA IPHG Management Inc,"Kelowna, BC V1Y 4N7",3213-Animal health technologists and veterinary technicians,3213,Animal health technologists and veterinary technicians,Unknown,1.0,1.0,4
   Low Wage,British Columbia,NWBP Pizza LTD,"New Westminster, BC V3M 1C4",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,4
   Low Wage,British Columbia,O & R Restaurants Inc.,"Whistler, BC V0N 1B0",6322-Cooks,6322,Cooks,Unknown,2.0,2.0,4
   Low Wage,British Columbia,Ocean Rain International Daycare Center Inc.,"Victoria, BC V8P 4J2",4214-Early childhood educators and assistants,4214,Early childhood educators and assistants,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Odyssey International Exports (2004) Ltd,"new westminster, BC V3L 5H4","6342-Tailors, dressmakers, furriers and milliners",6342,"Tailors, dressmakers, furriers and milliners",Unknown,1.0,1.0,4
   Low Wage,British Columbia,Oh & Lee Food Ltd.,"Surrey, BC V3S 1Z2",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,4
   Low Wage,British Columbia,OHM RETAILING INC,"VANCOUVER, BC V5W 3B7",6211-Retail sales supervisors,6211,Retail sales supervisors,Unknown,1.0,1.0,4
   Low Wage,British Columbia,OJ'S DUNCAN RESTAURANT INC.,"DUNCAN, BC V9L 3R5",6322-Cooks,6322,Cooks,Unknown,1.0,5.0,4
   Low Wage,British Columbia,OKANAGAN POWER EQUIPMENT LTD.,"KELOWNA, BC V1X 4J8",7335-Other small engine and small equipment repairers,7335,Other small engine and small equipment repairers,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Old Spaghetti Factory (Whistler) Ltd.,"Whistler, BC V0N 1B4",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,4
   Low Wage,British Columbia,Old Spaghetti Factory (Whistler) Ltd.,"Whistler, BC V0N 1B4",6513-Food and beverage servers,6513,Food and beverage servers,Unknown,1.0,4.0,4
   Low Wage,British Columbia,Olive Tree Wellness Clinic LTD,"Burnaby, BC V3J 1S2",1243-Medical administrative assistants,1243,Medical administrative assistants,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Olivo Restaurants Group Inc.,"Langley, BC V3A 4G3",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,4
   Low Wage,British Columbia,ON AND OFF BRUNCH CAFE LTD.,"Coquitlam, BC V3K 6C4","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,1.0,4
   Low Wage,British Columbia,On Time Excavating & Demolition Ltd,"Surrey, BC V3W 0N4",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,1.0,1.0,4
   Low Wage,British Columbia,One Whistler Village Partners Company,"Whistler, BC V8E 1G6",6525-Hotel front desk clerks,6525,Hotel front desk clerks,Unknown,1.0,1.0,4
   Low Wage,British Columbia,One Whistler Village Partners Company,"Whistler, BC V8E 1G6",6731-Light duty cleaners,6731,Light duty cleaners,Unknown,1.0,10.0,4
   Low Wage,British Columbia,Opa Sushi Limited,"Prince Rupert, BC V8J 1A5",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Orestes Kouzina,"port alberni, BC V9Y 6J9",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Owl Pub Liquor Store,"Osoyoos, BC V0H 1V0",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,4
   Low Wage,British Columbia,P.K. RAM FAMILY RESTAURANTS LTD,"SECHELT, BC V0N 3A0","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,2.0,4
   Low Wage,British Columbia,Pabbi's Reet Reewaz Fashion Inc,"Surrey, BC V3W 0E6",6211-Retail sales supervisors,6211,Retail sales supervisors,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Pabla Sweets & Restaurant Inc.,"Richmond, BC V6X 2T9",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Pabla Sweets & Restaurant Inc.,"Richmond, BC V6X 2T9","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,1.0,4
   Low Wage,British Columbia,Pacific Salmon Industries Inc,"Surrey, BC V3W 4G1",9463-Fish and seafood plant workers,9463,Fish and seafood plant workers,Unknown,1.0,30.0,4
   Low Wage,British Columbia,Palomino Custom Millwork and Cabinetry INC.,"Abbotsford, BC V2T 6G7",7272-Cabinetmakers,7272,Cabinetmakers,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Pangaea Enterprises Inc,"Revelstoke, BC V0E 2S0",6321-Chefs,6321,Chefs,Unknown,1.0,1.0,4
   Low Wage,British Columbia,PANJAB DRYWALL LTD.,"Surrey, BC V3W 3J1",1241-Administrative assistants,1241,Administrative assistants,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Pannu Bros. Trucking Ltd.,"Abbotsford, BC V4X 1G2",1241-Administrative assistants,1241,Administrative assistants,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Park Place Daycare Ltd.,"North Vancouver, BC V7J 1J3",4214-Early childhood educators and assistants,4214,Early childhood educators and assistants,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Park Place Food Services Ltd.,"Surrey, BC V3T 1Y1",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,4
   Low Wage,British Columbia,Parmeshar Sweet Shop & Restaurant Ltd.,"Abbotsford, BC V2T 0B1","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,1.0,4
